"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"646","Xiaomi Redmi G Pro 16.1""","Intel Core i7-12650H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",459,"https://images.versus.io/objects/xiaomi-redmi-g-pro-16-1-intel-core-i7-12650h-2-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-512gb-ssd.front.master.1686837526024.jpg",2.66,0,1,2067.123,360,261,22,16.1,"2560 x 1600px",133,"IPS",0,0,16,4800,1,512,"6 x 2.3GHz & 4 x 1.7GHz",16,1,0,0,0,1,1,0,0,0,1,0
"647","Dell Inspiron 16 Plus 7620 16""","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",1599,"https://images.versus.io/objects/dell-inspiron-16-plus-7620-16-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1655825162543.jpg",2.05,0,1,1429.73,356,251,16,16,"3072 x 1920px",226,"IPS, LCD, LED-backlit",0,1,32,4800,0,1024,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,0
"648","Dell Alienware M15 R4 15.6""","Intel Core i7-10870H 2.2GHz","Nvidia GeForce RTX 3080 8GB Laptop ",2699,"https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3080-8gb-laptop-32gb-ram-1tb-ssd-512gb-ssd.front.master.1618856004001.jpg",2.5,0,1,1978.193,360.3,275.9,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,32,2933,1,1000,"8 x 2.2GHz",16,0,1,1,0,1,1,0,0,0,2,0
"649","Asus TUF Dash F15","Intel Core i7-11370H 3.3GHz","Integrated",1111,"https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i7-11370h-3-3ghz-16gb-ram-512gb-ssd.front.master.1611363370714.jpg",2,0,1,1805.333,360,252,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,4267,1,512,"4 x 3.3GHz",8,0,1,1,0,1,1,0,0,0,1,0
"650","Dell Alienware M15 R4 15.6""","Intel Core i9-10980HK 2.4GHz","Nvidia GeForce RTX 3080 8GB Laptop ",1599,"https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i9-10980hk-2-4ghz-nvidia-geforce-rtx-3080-8gb-laptop-32gb-ram-4tb-ssd-512gb-ssd.front.master.1618855793670.jpg",2.5,0,1,2040.943,360.3,276.32,20.5,15.6,"3840 x 2160px",282,"OLED/AMOLED, LED-backlit, LCD",0,1,32,2933,1,4000,"8 x 2.4GHz",16,0,1,1,0,1,1,0,0,0,2,0
"651","Asus ZenBook Pro Duo 15 OLED UX582","Intel Core i9-10980HK 2.4GHz","Integrated",2695,"https://images.versus.io/objects/asus-zenbook-pro-duo-15-oled-ux582-intel-core-i9-10980hk-2-4ghz-32gb-ram-1tb-ssd.front.master.1614442166797.jpg",2.34,0,1,2196.723,359.8,249.2,24.5,15.6,"3840 x 2160px",282,"OLED/AMOLED",1,0,32,2933,1,1000,"8 x 2.4GHz",16,0,1,1,0,1,1,0,0,0,1,1
"652","Asus VivoBook S14 S435","Intel Core i5-1135G7 2.4GHz","Integrated",500,"https://images.versus.io/objects/asus-vivobook-s14-s435-intel-core-i5-1135g7-2-4ghz-16gb-ram-1tb-ssd.front.master.1613840122161.jpg",1.3,0,1,1045.093,322.2,204,15.9,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,16,4267,1,1000,"4 x 2.4GHz",8,0,1,1,0,1,1,0,0,1,1,0
"653","Asus ROG Zephyrus G14 GA401 14""","AMD Ryzen 9 5900HS 3GHz","Nvidia GeForce RTX 3060 Laptop ",1553,"https://images.versus.io/objects/asus-rog-zephyrus-g14-ga401-14-amd-ryzen-9-5900hs-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614444946116.jpg",1.7,0,1,1418.473,324,220,19.9,14,"2560 x 1440px",210,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 3GHz",16,0,1,1,0,1,1,0,0,1,1,0
"654","Asus ROG Strix G15 G513","AMD Ryzen 7 4800H 2.9GHz","Nvidia GeForce RTX 3060 Laptop ",1380,"https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614457474783.jpg",2.3,0,1,2493.863,354,259,27.2,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 2.9GHz",16,0,1,1,0,1,1,0,0,0,1,0
"655","Asus ROG Strix G15 G513","AMD Ryzen 7 4800H 2.9GHz","Nvidia GeForce RTX 3070 Laptop ",1380,"https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-rtx-3070-laptop-16gb-ram-1tb-ssd.front.master.1614459235646.jpg",2.3,0,1,2493.863,354,259,27.2,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 2.9GHz",16,0,1,1,0,1,1,0,0,0,1,0
"656","Asus ROG Strix G15 G513","AMD Ryzen 9 5900HX 3.3GHz","Nvidia GeForce RTX 3060 Laptop ",1990,"https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-9-5900hx-3-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-1tb-ssd.front.master.1614461072003.jpg",2.3,0,1,2493.863,354,259,27.2,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 3.3GHz",16,0,1,1,0,1,1,0,0,0,1,0
"657","Asus TUF Dash F15","Intel Core i7-11375H 3.3GHz","Integrated",1600,"https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i7-11375h-3-3ghz-16gb-ram-1tb-ssd.front.master.1611363635233.jpg",2,0,1,1805.333,360,252,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,4267,1,1000,"4 x 3.3GHz",8,0,1,1,0,1,1,0,0,0,1,0
"658","MSI GE76 Raider Dragon Edition Tiamat 17.3""","Intel Core i7-10870H 2.2GHz","Nvidia GeForce RTX 3070 Laptop ",1699,"https://images.versus.io/objects/msi-ge76-raider-dragon-edition-tiamat-17-3-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-1tb-ssd.front.master.1612131060524.jpg",2.9,0,1,2930.463,397,285,25.9,17.3,"1920 x 1080px",127,"IPS, LCD, LED-backlit",0,0,32,2933,1,1000,"8 x 2.2GHz",16,0,1,1,0,1,1,0,0,0,1,0
"659","Asus TUF Dash F15","Intel Core i5-11300H 3.1GHz","Integrated",800,"https://images.versus.io/objects/asus-tuf-dash-f15-intel-core-i5-11300h-3-1ghz-8gb-ram-512gb-ssd.front.master.1611363559665.jpg",2,0,1,1805.333,360,252,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,4267,1,512,"4 x 3.1GHz",8,0,1,1,0,1,1,0,0,0,1,0
"660","Asus ROG Strix G15 G513","AMD Ryzen 7 4800H 2.9GHz","Nvidia GeForce GTX 1650 Laptop ",999,"https://images.versus.io/objects/asus-rog-strix-g15-g513-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-gtx-1650-laptop-16gb-ram-1tb-ssd.front.master.1614449865785.jpg",2.1,0,1,2493.863,354,259,27.2,15.6,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 2.9GHz",16,0,1,1,0,1,1,0,0,0,1,0
"661","Asus ROG Zephyrus G14 GA401 14""","AMD Ryzen 7 5800HS 2.8GHz","Nvidia GeForce GTX 1650 Laptop ",530,"https://images.versus.io/objects/asus-rog-zephyrus-g14-ga401-14-amd-ryzen-7-5800hs-2-8ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-1tb-ssd.front.master.1614446233190.jpg",1.6,0,1,1275.913,324,220,17.9,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,8,4266,1,1000,"8 x 2.8GHz",16,0,1,1,0,1,1,0,0,0,1,0
"662","Asus ROG Strix Scar 15","AMD Ryzen 7 5800H 3.2GHz","Nvidia GeForce RTX 3070 Laptop ",466,"https://images.versus.io/objects/asus-rog-strix-scar-15-amd-ryzen-7-5800h-3-2ghz-nvidia-geforce-rtx-3070-laptop-16gb-ram-1tb-ssd.front.master.1614192409596.jpg",2.3,0,1,2493.863,354,259,27.2,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 3.2GHz",16,0,1,1,0,1,1,0,0,0,1,0
"663","Dell Alienware M15 R4 15.6""","Intel Core i7-10870H 2.2GHz","Nvidia GeForce RTX 3060 Laptop ",1785,"https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-256gb-ssd.front.master.1618856204386.jpg",2.5,0,1,1978.193,360.3,275.9,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2933,1,256,"8 x 2.2GHz",16,0,1,1,0,1,1,0,0,0,2,0
"664","Dell Alienware M15 R4 15.6""","Intel Core i7-10870H 2.2GHz","Nvidia GeForce RTX 3070 Laptop ",2180,"https://images.versus.io/objects/dell-alienware-m15-r4-15-6-intel-core-i7-10870h-2-2ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-512gb-ssd.front.master.1618856131485.jpg",2.5,0,1,1978.193,360.3,275.9,19.9,15.6,"1920 x 1080px",141,"IPS, LCD",0,1,32,2933,1,512,"8 x 2.2GHz",16,0,1,1,0,1,1,0,0,0,2,0
"665","Asus ROG Strix Scar 15","AMD Ryzen 7 5800H 3.2GHz","Nvidia GeForce RTX 3080 Laptop ",1650,"https://images.versus.io/objects/asus-rog-strix-scar-15-amd-ryzen-7-5800h-3-2ghz-nvidia-geforce-rtx-3080-laptop-16gb-ram-1tb-ssd.front.master.1614191312982.jpg",2.3,0,1,2493.863,354,259,27.2,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,4266,1,1000,"8 x 3.2GHz",16,0,1,1,0,1,1,0,0,0,1,0
"666","MSI Stealth 15M 15.6""","Intel Core i7-11375H 3.3GHz","Nvidia GeForce RTX 3060 Laptop ",1999,"https://images.versus.io/objects/msi-stealth-15m-15-6-intel-core-i7-11375h-3-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-1tb-ssd.front.master.1612879793524.jpg",1.7,0,1,1420.373,358.1,247.9,16,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,0,32,4267,1,1000,"4 x 3.3GHz",8,0,1,1,0,1,1,0,0,0,1,0
"667","Asus BR1100C 11.6""","Intel Pentium Silver N6000 1.1GHz","Integrated",195,"https://images.versus.io/objects/asus-br1100c-11-6-intel-pentium-silver-n6000-1-1ghz-8gb-ram-128gb-ssd.front.master.1611590767382.jpg",1.26,0,0,1207.273,294.6,204.9,20,11.6,"1366 x 768px",135,"IPS, LCD, LED-backlit",0,1,8,2933,1,128,"4 x 1.1GHz",4,0,1,1,0,1,1,0,0,0,1,0
"668","Acer Chromebook 314 14""","Intel Celeron N4500 1.1GHz","Integrated",229,"https://images.versus.io/objects/acer-chromebook-314-14-intel-celeron-n4500-1-1ghz-4gb-ram-128gb-ssd.front.master.1699281550990.jpg",1.45,0,0,1478.043,327,226,20,14,"1920 x 1080px",157,"LCD, LED-backlit, IPS",1,0,4,2933,1,128,"2 x 1.1GHz",2,0,0,0,0,1,1,0,0,0,1,0
"669","Dell Alienware x15 R2 (2022) 15.6"" QHD","Intel Core i9-12900H 2.5GHz","Nvidia GeForce RTX 3080 Ti Laptop ",2499,"https://images.versus.io/objects/dell-alienware-x15-r2-2022-15-6-qhd-intel-core-i9-12900h-2-5ghz-nvidia-geforce-rtx-3080-ti-laptop-32gb-ram-2tb-ssd-2tb-ssd.front.master.1649675320894.jpg",2.35,0,1,1491.643,359,277,15,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,"6 x 2.5GHz & 8 x 1.8GHz",20,1,1,1,0,1,1,0,0,0,2,1
"670","Acer Chromebook 314 14""","Intel Pentium Silver N6000 1.1GHz","Integrated",1300,"https://images.versus.io/objects/acer-chromebook-314-14-intel-pentium-silver-n6000-1-1ghz-8gb-ram-64gb-ssd.front.master.1699284260241.jpg",1.45,0,0,1478.043,327,226,20,14,"1920 x 1080px",157,"LCD, IPS, LED-backlit",1,0,8,2933,1,750,"4 x 1.1GHz",4,0,0,0,0,1,1,0,0,0,1,0
"671","Asus ROG Flow X16 (2022) GV601 16"" QHD Plus","AMD Ryzen 9 6900HS 3.3GHz","Nvidia GeForce RTX 3070 Ti Laptop ",1700,"https://images.versus.io/objects/asus-rog-flow-x16-2022-gv601-16-qhd-plus-amd-ryzen-9-6900hs-3-3ghz-nvidia-geforce-rtx-3070-ti-laptop-64gb-ram-2tb-ssd.front.master.1671453742841.jpg",2.1,0,1,1639.043,355,243,19,16,"2560 x 1600px",188,"Mini-LED",1,0,64,4800,1,2048,"8 x 3.3GHz",16,1,1,1,0,1,1,1,1,0,3,1
"672","HP Elite Dragonfly Max 13.3""","Intel Core i7-1185G7 3GHz","Integrated",1931,"https://images.versus.io/objects/hp-elite-dragonfly-max-13-3-intel-core-i7-1185g7-3ghz-16gb-ram-512gb-ssd.front.master.1628196432941.jpg",1.13,0,1,962.073,304.3,197.6,16,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",1,0,16,4267,1,512,"4 x 3GHz",8,0,1,1,0,1,1,0,0,1,4,1
"673","Dell Inspiron 16 5625 16""","AMD Ryzen 7 5825U 2GHz","Integrated",460,"https://images.versus.io/objects/dell-inspiron-16-5625-16-amd-ryzen-7-5825u-2ghz-16gb-ram-512gb-ssd.front.master.1655820939986.jpg",1.97,0,1,1608.413,356,251,18,16,"1920 x 1200px",141,"IPS, LCD, LED-backlit",0,1,16,3200,0,512,"8 x 2GHz",16,1,1,0,0,1,1,0,0,0,2,0
"674","Dell Alienware x15 R2 (2022) 15.6"" QHD","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",1599,"https://images.versus.io/objects/dell-alienware-x15-r2-2022-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-2tb-ssd-2tb-ssd.front.master.1648737637301.jpg",2.35,0,1,1690.533,359,277,17,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,1
"675","Dell Alienware m15 R7 (2022) 15.6"" QHD","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",1599,"https://images.versus.io/objects/dell-alienware-m15-r7-2022-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1649930566832.jpg",2.69,0,1,2227.143,356,272,23,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,64,4800,1,2048,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,0
"676","Lenovo X1 Yoga Gen 6 14""","Intel Core i7-1185G7 3GHz","Integrated",886,"https://images.versus.io/objects/lenovo-x1-yoga-gen-6-14-intel-core-i7-1185g7-3ghz-32gb-ram-512gb-ssd.front.master.1628263732693.jpg",1.35,0,1,1040.013,313,223,14.9,14,"1920 x 1200px",162,"IPS, LCD, LED-backlit",1,1,32,4267,1,512,"4 x 3GHz",8,0,1,1,0,1,1,0,0,1,4,1
"677","Dell Inspiron 16 5625 16""","AMD Ryzen 5 5625U 2.3GHz","Integrated",849,"https://images.versus.io/objects/dell-inspiron-16-5625-16-amd-ryzen-5-5625u-2-3ghz-16gb-ram-512gb-ssd.front.master.1655806162625.jpg",1.97,0,1,1608.413,356,251,18,16,"1920 x 1200px",141,"IPS, LCD, LED-backlit",0,1,16,3200,1,512,"6 x 2.3GHz",12,1,1,0,0,1,1,0,0,0,2,0
"678","HP Omen 16 (2022) 16"" FHD","AMD Ryzen 9 6900HX 3.3GHz","Integrated",1130,"https://images.versus.io/objects/hp-omen-16-2022-16-fhd-amd-ryzen-9-6900hx-3-3ghz-amd-radeon-rx-6650m-32gb-ram-1tb-ssd.front.master.1699367634206.jpg",2.4,0,1,2005.153,369,247,22,16.1,"1920 x 1080px",136,"IPS",0,1,32,4800,1,1024,"8 x 3.3GHz",16,1,1,1,0,1,1,0,0,0,2,0
"679","MSI GE76 Raider 12UHS 239 17.3"" UHD","Intel Core i9-12900HK 2.5GHz","Nvidia GeForce RTX 3080 Ti Laptop ",1962,"https://images.versus.io/objects/msi-ge76-raider-12uhs-239-17-3-uhd-intel-core-i9-12900hk-2-5ghz-nvidia-geforce-rtx-3080-ti-laptop-64gb-ram-2tb-ssd-1tb-ssd.front.master.1652779573183.jpg",2.9,0,1,2818.73,397,284,25,17.3,"3840 x 2160px",254,"LCD",0,0,64,4800,1,2048,"6 x 2.5GHz & 8 x 1.8GHz",20,1,1,1,0,1,1,0,0,0,1,0
"680","Asus ROG Strix Scar 17 SE (2022) G733 17.3"" WQHD","Intel Core i9-12950HX 2.3GHz","Nvidia GeForce RTX 3070 Ti Laptop ",859,"https://images.versus.io/objects/asus-rog-strix-scar-17-se-2022-g733-17-3-wqhd-intel-core-i9-12950hx-2-3ghz-nvidia-geforce-rtx-3070-ti-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1681384818758.jpg",2.9,0,1,2561.973,395,282,23,17.3,"2560 x 1440px",169,"IPS",0,1,64,4800,1,2048,"8 x 2.3GHz & 8 x 1.7GHz",24,1,1,0,0,1,1,1,0,0,1,0
"681","Dell Alienware x14 (2022) 14""","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3050 Ti Laptop ",1489,"https://images.versus.io/objects/dell-alienware-x14-2022-14-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-512gb-ssd.front.master.1648809515090.jpg",1.84,0,1,1177.433,321,262,14,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,16,5200,1,512,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,0
"682","HP Elite Dragonfly Max 13.3""","Intel Core i7-1165G7 2.8GHz","Integrated",2700,"https://images.versus.io/objects/hp-elite-dragonfly-max-13-3-intel-core-i7-1165g7-2-8ghz-16gb-ram-512gb-ssd.front.master.1628195413091.jpg",1.13,0,1,962.073,304.3,197.6,16,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",1,0,16,4267,1,512,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,1,4,1
"683","Dell Alienware m15 R7 (2022) 15.6""","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3050 Ti Laptop ",1599,"https://images.versus.io/objects/dell-alienware-m15-r7-2022-15-6-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-2tb-ssd.front.master.1649935116634.jpg",2.69,0,1,2227.143,356,272,23,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,4800,1,2048,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,0
"684","MSI WF76 11UI-647 17.3"" FHD","Intel Core i7-11800H 2.4GHz","Nvidia Quadro T1200 ",1800,"https://images.versus.io/objects/msi-wf76-11ui-647-17-3-fhd-intel-core-i7-11800h-2-4ghz-nvidia-quadro-t1200-64gb-ram-2tb-ssd.front.master.1677686440378.jpg",2.6,0,1,2716.353,398,273,25,17.3,"1920 x 1080px",127,"IPS, LCD",0,0,64,3200,1,2048,"8 x 2.3GHz",16,1,1,0,0,1,1,0,0,0,1,0
"685","Dell Alienware x15 R2 (2022) 15.6"" QHD","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3080 Ti Laptop ",1599,"https://images.versus.io/objects/dell-alienware-x15-r2-2022-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3080-ti-laptop-32gb-ram-2tb-ssd-2tb-ssd.front.master.1649665982825.jpg",2.35,0,1,1690.533,359,277,17,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,1
"686","Asus ROG Flow Z13 (2022) GZ301 13.4""","Intel Core i5-12500H 2.5GHz","Integrated",600,"https://images.versus.io/objects/asus-rog-flow-z13-2022-gz301-13-4-intel-core-i5-12500h-2-5ghz-16gb-ram-512gb-ssd.front.master.1663326251793.jpg",1.12,0,1,739.33,302,204,12,13.4,"1920 x 1200px",168,"IPS, LCD, LED-backlit",1,0,16,5200,1,512,"4 x 2.5GHz & 8 x 1.8GHz",16,1,0,1,0,1,1,0,0,1,3,0
"687","Acer Swift Edge 16 OLED","AMD Ryzen 7 Pro 6850U 2.7GHz","Integrated",750,"https://images.versus.io/objects/acer-swift-edge-16-oled-amd-ryzen-7-pro-6850u-2-7ghz-16gb-ram-1tb-ssd.front.master.1677150412119.jpg",1.17,0,0,1112.213,355,241,13,16,"3840 x 2400px",283,"OLED/AMOLED",0,0,16,6399.99999999999,1,1024,"8 x 2.7GHz",16,1,1,0,0,1,0,0,0,1,1,0
"688","Dell Inspiron 16 Plus 7620 16""","Intel Core i7-12700H 2.3GHz","Integrated",895,"https://images.versus.io/objects/dell-inspiron-16-plus-7620-16-intel-core-i7-12700h-2-3ghz-16gb-ram-512gb-ssd.front.master.1655829042696.jpg",2.05,0,1,1429.73,356,251,16,16,"3072 x 1920px",226,"IPS, LCD, LED-backlit",0,1,16,4800,0,512,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,0,0,1,1,1,0,0,2,0
"689","Asus Vivobook Go 12 L210 11.6""","Intel Celeron N4020 1.1GHz","Integrated",195,"https://images.versus.io/objects/asus-vivobook-go-12-l210-11-6-intel-celeron-n4020-1-1ghz-4gb-ram-64gb-ssd.front.master.1666695183620.jpg",1.63,0,0,1314.583,358,204,18,11.6,"1366 x 768px",135,"LED-backlit, LCD",0,0,4,2400,1,64,"2 x 1.1GHz",2,0,1,1,0,1,0,0,0,0,1,0
"690","Acer Predator Helios 300 PH315-55-74BV 15.6"" QHD","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3070 Ti Laptop ",1085,"https://images.versus.io/objects/acer-predator-helios-300-ph315-55-74bv-15-6-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3070-ti-laptop-16gb-ram-1tb-ssd.front.master.1662988566844.jpg",2.6,0,1,2572.863,359.4,276.4,25.9,15.6,"2560 x 1440px",188,"IPS, LCD, LED-backlit",0,0,16,5200,1,1000,"6 x 2.3GHz & 8 x 1.7GHz",20,0,1,1,0,0,1,0,0,0,1,0
"691","MSI GS77 Stealth 12UGS-084 17.3"" QHD","Intel Core i9-12900H 1.8GHz","Nvidia GeForce RTX 3070 Ti Laptop ",2999,"https://images.versus.io/objects/msi-gs77-stealth-12ugs-084-17-3-qhd-intel-core-i9-12900h-1-8ghz-nvidia-geforce-rtx-3070-ti-laptop-32gb-ram-1tb-ssd.front.master.1649172749095.jpg",2.8,0,1,2247.023,397,283,20,17.3,"2560 x 1440px",169,"IPS, LCD, LED-backlit",0,1,32,4800,1,1024,"6 x 2.5GHz & 8 x 1.8GHz",20,1,1,1,0,1,1,0,1,0,1,0
"692","MSI WS66 11UM-214RU 15.6"" UHD","Intel Core i9-11900H 2.5GHz","Nvidia RTX A5000 16GB Laptop ",1199,"https://images.versus.io/objects/msi-ws66-11um-214ru-15-6-uhd-intel-core-i9-11900h-2-5ghz-nvidia-rtx-a5000-16gb-laptop-32gb-ram-1tb-ssd.front.master.1677674700537.jpg",2.1,1,1,1688.313,358.3,248,19,15.6,"3840 x 2160px",282,"IPS, LCD",0,1,32,3200,1,1000,"8 x 2.5GHz",16,1,1,0,0,1,1,0,0,0,1,0
"693","Lenovo IdeaPad Slim 1 11.6""","Intel Celeron N4020 1.1GHz","Integrated",249,"https://images.versus.io/objects/lenovo-ideapad-slim-1-11-6-intel-celeron-n4020-1-1ghz-4gb-ram-256gb-ssd.front.master.1636745469522.jpg",1.2,0,0,1031.043,288,200,17.9,11.6,"1366 x 768px",135,"LED-backlit, LCD",0,1,4,2400,1,256,"2 x 1.1GHz",2,0,1,1,0,1,1,0,0,0,2,0
"694","MSI GS77 Stealth 12UHS-040 17.3"" UHD","Intel Core i9-12900H 1.8GHz","Nvidia GeForce RTX 3080 Ti Laptop ",1200,"https://images.versus.io/objects/msi-gs77-stealth-12uhs-040-17-3-uhd-intel-core-i9-12900h-1-8ghz-nvidia-geforce-rtx-3080-ti-laptop-32gb-ram-1tb-sdd.front.master.1649164393369.jpg",2.8,0,1,2247.023,397,283,20,17.3,"3840 x 2160px",254,"IPS, LCD, LED-backlit",0,1,32,4800,1,1024,"6 x 2.5GHz & 8 x 1.8GHz",20,1,1,1,0,1,1,0,0,0,1,0
"696","MSI Prestige 15 A11SC-048 15.6"" FHD","Intel Core i5-1155G7 2.5GHz","Nvidia GeForce GTX 1650 Laptop ",1500,"https://images.versus.io/objects/msi-prestige-15-a11sc-048-15-6-fhd-intel-core-i5-1155g7-2-5ghz-nvidia-geforce-gtx-1650-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1665743372248.jpg",1.65,0,1,1360.723,365,233,16,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,0,64,3200,1,2048,"4 x 2.5GHz",8,1,1,1,0,1,1,0,0,0,1,0
"697","Apple MacBook Pro (2021) 14.2""","Apple M1 Pro 10-core","Integrated",1479,"https://images.versus.io/objects/apple-macbook-pro-2021-14-2-apple-m1-pro-10-core-16gb-ram-1tb-ssd.front.master.1635932857810.jpg",1.6,0,1,1071.783,312.6,221.2,15.5,14.2,"3024 x 1964px",254,"LED-backlit, LCD",0,0,16,4800,1,1000,"8 x 3.2GHz & 2 x 2GHz",10,0,1,1,1,1,1,0,0,1,3,1
"698","Acer Nitro 5 AN517-54-79L1 17.3""","Intel Core i7-11800H 2.3GHz","Nvidia GeForce RTX 3050 Ti Laptop ",1000,"https://images.versus.io/objects/acer-nitro-5-an517-54-79l1-17-3-intel-core-i7-11800h-2-3ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-1tb-ssd.front.master.1666695358010.jpg",2.72,0,1,2698.493,403,279,24,17.3,"1920 x 1080px",127,"IPS, LCD, LED-backlit",0,0,16,3200,1,1024,"8 x 2.3GHz",16,1,1,1,0,1,1,0,0,0,1,0
